VERS,NTC,TTL,TLR,MTLR,MRTL,MCR,MMR,MCMMR,CC,CHANGE,CODE_SMELLS,TD,DEBT_RATIO,CLOC,LOC,NOC,NOF,NOM,STAT
2.2.2-support26.0.1,2,24,0.010948905109489052,0.0,0.0,0.0,0.0,0.0,338,library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutActivity.java(9) library/src/main/java/com/danielstone/materialaboutlibrary/items/MaterialAboutTitleItem.java(2) ,46,477,0.5,119,2192,46,60,229,805
2.2.2-support26.0.2,2,24,0.010948905109489052,0.0,0,0.0,0.0,0.0,338,,46,477,0.5,119,2192,46,60,229,805
2.2.2-support26.1.0,2,24,0.010948905109489052,0.0,0,0.0,0.0,0.0,338,,46,477,0.5,119,2192,46,60,229,805
2.2.3-support26.0.1,2,24,0.010948905109489052,0.0,0,0.0,0.0,0.0,338,,46,477,0.5,119,2192,46,60,229,805
2.2.3-support26.0.2,2,24,0.010948905109489052,0.0,0,0.0,0.0,0.0,338,,46,477,0.5,119,2192,46,60,229,805
2.2.3-support26.1.0,2,24,0.010948905109489052,0.0,0,0.0,0.0,0.0,338,,46,477,0.5,119,2192,46,60,229,805
2.2.3,2,24,0.010948905109489052,0.0,0,0.0,0.0,0.0,338,,46,477,0.5,119,2192,46,60,229,805
2.2.3-support27.0.2,2,24,0.010953902327704245,0.0,0.0,0.0,0.0,0.0,338,app/src/main/java/com/danielstone/materialaboutlibrarydemo/Demo.java(17) ,46,477,0.5,119,2191,46,61,229,805
2.2.4,2,24,0.009419152276295133,0.0,0.0,0.0,0.0,0.0,384,app/src/main/java/com/danielstone/materialaboutlibrarydemo/Demo.java(5) app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutActivity.java(29) app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutFragment.java(73) app/src/main/java/com/danielstone/materialaboutlibrarydemo/custom/MyCustomItem.java(35) library/src/main/java/com/danielstone/materialaboutlibrary/ConvenienceBuilder.java(10) library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutActivity.java(13) library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutFragment.java(15) library/src/main/java/com/danielstone/materialaboutlibrary/adapters/MaterialAboutItemAdapter.java(29) library/src/main/java/com/danielstone/materialaboutlibrary/adapters/MaterialAboutItemDiffUtilCallback.java(45) library/src/main/java/com/danielstone/materialaboutlibrary/adapters/MaterialAboutListAdapter.java(56) library/src/main/java/com/danielstone/materialaboutlibrary/adapters/MaterialAboutListDiffUtilCallback.java(51) library/src/main/java/com/danielstone/materialaboutlibrary/items/MaterialAboutActionItem.java(57) library/src/main/java/com/danielstone/materialaboutlibrary/items/MaterialAboutItem.java(15) library/src/main/java/com/danielstone/materialaboutlibrary/items/MaterialAboutTitleItem.java(35) library/src/main/java/com/danielstone/materialaboutlibrary/model/MaterialAboutCard.java(61) ,64,782,0.8,119,2548,48,65,265,949
2.2.5,2,24,0.009603841536614645,0.0,0.0,0.0,0.0,0.0,380,library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutActivity.java(6) library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutFragment.java(14) library/src/main/java/com/danielstone/materialaboutlibrary/adapters/MaterialAboutItemAdapter.java(49) library/src/main/java/com/danielstone/materialaboutlibrary/adapters/MaterialAboutItemDiffUtilCallback.java(45) library/src/main/java/com/danielstone/materialaboutlibrary/adapters/MaterialAboutListAdapter.java(49) library/src/main/java/com/danielstone/materialaboutlibrary/adapters/MaterialAboutListDiffUtilCallback.java(51) ,60,719,0.7,119,2499,46,63,256,926
2.3.0,2,24,0.009603841536614645,0.0,0,0.0,0.0,0.0,380,,60,719,0.7,119,2499,46,67,256,926
2.4.0-supportlibrary,2,24,0.009445100354191263,0.0,0.0,0.0,0.0,0.0,387,app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutActivity.java(20) library/src/main/java/com/danielstone/materialaboutlibrary/adapters/MaterialAboutListAdapter.java(24) library/src/main/java/com/danielstone/materialaboutlibrary/model/MaterialAboutCard.java(15) ,60,719,0.7,121,2541,46,68,260,947
2.4.1,2,24,0.00949367088607595,0.16666666666666666,0.032,0.5,0.0,0.0,387,app/src/androidTest/java/com/danielstone/materialaboutlibrarydemo/ExampleInstrumentedTest.java(4) app/src/main/java/com/danielstone/materialaboutlibrarydemo/Demo.java(2) app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutActivity.java(8) app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutFragment.java(7) app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutFragmentActivity.java(8) app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutLicenseActivity.java(2) app/src/main/java/com/danielstone/materialaboutlibrarydemo/MainActivity.java(4) app/src/main/java/com/danielstone/materialaboutlibrarydemo/custom/MyCustomItem.java(6) library/src/main/java/com/danielstone/materialaboutlibrary/ConvenienceBuilder.java(5) library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutActivity.java(20) library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutFragment.java(14) library/src/main/java/com/danielstone/materialaboutlibrary/adapters/MaterialAboutItemAdapter.java(10) library/src/main/java/com/danielstone/materialaboutlibrary/adapters/MaterialAboutListAdapter.java(15) library/src/main/java/com/danielstone/materialaboutlibrary/holders/MaterialAboutItemViewHolder.java(2) library/src/main/java/com/danielstone/materialaboutlibrary/items/MaterialAboutActionItem.java(6) library/src/main/java/com/danielstone/materialaboutlibrary/items/MaterialAboutTitleItem.java(4) library/src/main/java/com/danielstone/materialaboutlibrary/model/MaterialAboutCard.java(8) ,60,719,0.7,121,2528,46,68,260,947
2.4.2,2,24,0.00949367088607595,0.0,0,0.0,0.0,0.0,387,,60,719,0.7,121,2528,46,68,260,947
3.0.0,2,24,0.009716599190283401,0.0,0.0,0.0,0.0,0.0,384,app/src/main/java/com/danielstone/materialaboutlibrarydemo/Application.java(9) app/src/main/java/com/danielstone/materialaboutlibrarydemo/Demo.java(34) app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutActivity.java(42) app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutFragment.java(14) app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutLicenseActivity.java(2) library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutActivity.java(15) library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutFragment.java(77) library/src/main/java/com/danielstone/materialaboutlibrary/adapters/MaterialAboutListAdapter.java(4) ,61,724,0.8,117,2470,46,62,258,926
3.1.0,2,24,0.009779951100244499,0.0,0.0,0.0,0.0,0.0,381,app/src/main/java/com/danielstone/materialaboutlibrarydemo/ExampleMaterialAboutActivity.java(2) library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutActivity.java(34) library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutFragment.java(2) ,62,729,0.8,125,2454,46,61,258,917
3.1.1,2,24,0.009764035801464606,0.0,0.0,0.0,0.0,0.0,382,library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutActivity.java(8) ,61,724,0.8,121,2458,46,61,258,920
3.1.2,2,24,0.00975609756097561,0.0,0.0,0.0,0.0,0.0,382,library/src/main/java/com/danielstone/materialaboutlibrary/MaterialAboutFragment.java(8) ,61,724,0.8,121,2460,46,61,258,920
3.2.0-rc01,2,24,0.009623095429029671,0.0,0.0,0.0,0.0,0.0,387,app/src/main/java/com/danielstone/materialaboutlibrarydemo/Demo.java(3) library/src/main/java/com/danielstone/materialaboutlibrary/adapters/MaterialAboutItemAdapter.java(4) library/src/main/java/com/danielstone/materialaboutlibrary/adapters/MaterialAboutListAdapter.java(33) library/src/main/java/com/danielstone/materialaboutlibrary/model/MaterialAboutCard.java(20) ,62,731,0.8,126,2494,46,61,260,936
